Date,Price,Open,High,Low,Change %
"Jan 13, 2025",7.017,7.017,7.017,7.017,0.0088
"Jan 10, 2025",6.956,6.956,6.956,6.956,-0.0057
"Jan 09, 2025",6.996,6.996,6.996,6.996,0.0046
"Jan 08, 2025",6.964,6.964,6.964,6.964,-0.0009
"Jan 07, 2025",6.97,6.97,6.97,6.97,0.0006
"Jan 06, 2025",6.966,6.966,6.966,6.966,-0.0004
"Jan 03, 2025",6.969,6.969,6.969,6.969,-0.0001
"Jan 02, 2025",6.97,6.97,6.97,6.97,0.0014
"Jan 01, 2025",6.96,6.96,6.96,6.96,0.0032
"Dec 31, 2024",6.938,6.938,6.938,6.938,-0.0037
"Dec 30, 2024",6.964,6.964,6.964,6.964,0.0001
"Dec 27, 2024",6.963,6.963,6.963,6.963,0.0001
"Dec 26, 2024",6.962,6.962,6.962,6.962,0.0012
"Dec 24, 2024",6.954,6.978,6.978,6.954,-0.0029
"Dec 23, 2024",6.974,6.974,6.974,6.974,0.0036
"Dec 20, 2024",6.949,6.949,6.949,6.949,-0.001
"Dec 19, 2024",6.956,6.956,6.956,6.956,0.0007
"Dec 18, 2024",6.951,6.951,6.951,6.951,0.0059
"Dec 17, 2024",6.91,6.91,6.91,6.91,0.0022
"Dec 16, 2024",6.895,6.895,6.895,6.895,-0.0001
"Dec 13, 2024",6.896,6.896,6.896,6.896,-0.0038
"Dec 12, 2024",6.922,6.922,6.922,6.922,0.0057
"Dec 11, 2024",6.883,6.883,6.883,6.883,-0.0015
"Dec 10, 2024",6.893,6.893,6.893,6.893,-0.0012
"Dec 09, 2024",6.901,6.901,6.901,6.901,-0.0006
"Dec 06, 2024",6.905,6.905,6.905,6.905,0.0013
"Dec 05, 2024",6.896,6.896,6.896,6.896,0.0003
"Dec 04, 2024",6.894,6.894,6.894,6.894,-0.0027
"Dec 03, 2024",6.913,6.913,6.913,6.913,0.0004
"Dec 02, 2024",6.91,6.915,6.915,6.91,-0.0086
"Nov 29, 2024",6.97,6.97,6.97,6.97,0.0036
"Nov 28, 2024",6.945,6.945,6.945,6.945,-0.0012
"Nov 27, 2024",6.953,6.953,6.953,6.953,0.002
"Nov 26, 2024",6.939,6.939,6.939,6.939,-0.0007
"Nov 25, 2024",6.944,6.944,6.944,6.944,-0.0034
"Nov 22, 2024",6.968,6.968,6.968,6.968,0.001
"Nov 21, 2024",6.961,6.961,6.961,6.961,0.0017
"Nov 19, 2024",6.949,6.949,6.949,6.949,-0.0023
"Nov 18, 2024",6.965,6.965,6.965,6.965,-0.0001
"Nov 14, 2024",6.966,6.966,6.966,6.966,0.0084
"Nov 13, 2024",6.908,6.908,6.908,6.908,0.0016
"Nov 12, 2024",6.897,6.897,6.897,6.897,-0.0001
"Nov 11, 2024",6.898,6.898,6.898,6.898,-0.0023
"Nov 08, 2024",6.914,6.914,6.914,6.914,0.0006
"Nov 07, 2024",6.91,6.91,6.91,6.91,0.0102
"Nov 06, 2024",6.84,6.84,6.84,6.84,-0.001
"Nov 05, 2024",6.847,6.847,6.847,6.847,-0.0006
"Nov 04, 2024",6.851,6.851,6.851,6.851,-0.0046
"Oct 31, 2024",6.883,6.883,6.883,6.883,0.0007
"Oct 30, 2024",6.878,6.878,6.878,6.878,0.0009
"Oct 29, 2024",6.872,6.872,6.872,6.872,-0.0072
"Oct 28, 2024",6.922,6.922,6.922,6.922,-0.0006
"Oct 25, 2024",6.926,6.926,6.926,6.926,-0.0016
"Oct 24, 2024",6.937,6.937,6.937,6.937,0.0065
"Oct 23, 2024",6.892,6.892,6.892,6.892,-0.0007
"Oct 22, 2024",6.897,6.897,6.897,6.897,-0.0055
"Oct 21, 2024",6.935,6.935,6.935,6.935,0.0073
"Oct 18, 2024",6.885,6.885,6.885,6.885,-0.0001
"Oct 17, 2024",6.886,6.886,6.886,6.886,-0.002
"Oct 16, 2024",6.9,6.9,6.9,6.9,0.0031
"Oct 15, 2024",6.879,6.879,6.879,6.879,-0.0013
"Oct 14, 2024",6.888,6.888,6.888,6.888,-0.0001
"Oct 11, 2024",6.889,6.889,6.889,6.889,0.006
"Oct 10, 2024",6.848,6.848,6.848,6.848,-0.0033
"Oct 09, 2024",6.871,6.871,6.871,6.871,-0.0058
"Oct 08, 2024",6.911,6.911,6.911,6.911,-0.0006
"Oct 07, 2024",6.915,6.915,6.915,6.915,0.0042
"Oct 04, 2024",6.886,6.886,6.886,6.886,0.0067
"Oct 03, 2024",6.84,6.84,6.84,6.84,0.0023
"Oct 01, 2024",6.824,6.824,6.824,6.824,-0.0058
"Sep 30, 2024",6.864,6.864,6.864,6.864,0.0007
"Sep 27, 2024",6.859,6.859,6.859,6.859,0.0035
"Sep 26, 2024",6.835,6.835,6.835,6.835,-0.0032
"Sep 25, 2024",6.857,6.857,6.857,6.857,-0.0035
"Sep 24, 2024",6.881,6.876,6.881,6.87,-0.0006
"Sep 23, 2024",6.885,6.885,6.885,6.885,0.0025
"Sep 20, 2024",6.868,6.868,6.868,6.868,-0.0009
"Sep 19, 2024",6.874,6.874,6.874,6.874,-0.0038
"Sep 17, 2024",6.9,6.9,6.9,6.9,0.001
"Sep 16, 2024",6.893,6.893,6.893,6.893,-0.0035
"Sep 13, 2024",6.917,6.917,6.917,6.917,0
"Sep 12, 2024",6.917,6.917,6.917,6.917,-0.0017
"Sep 11, 2024",6.929,6.952,6.952,6.929,-0.0007
"Sep 10, 2024",6.934,6.934,6.934,6.934,-0.0003
"Sep 09, 2024",6.936,6.936,6.936,6.936,0.0003
"Sep 06, 2024",6.934,6.934,6.934,6.934,-0.0001
"Sep 05, 2024",6.935,6.935,6.935,6.935,0.0007
"Sep 04, 2024",6.93,6.966,6.966,6.93,-0.0024
"Sep 03, 2024",6.947,6.947,6.947,6.947,-0.0004
"Sep 02, 2024",6.95,6.95,6.95,6.95,-0.003
"Aug 30, 2024",6.971,6.971,6.971,6.971,0.0022
"Aug 29, 2024",6.956,6.956,6.956,6.956,-0.0013
"Aug 28, 2024",6.965,6.944,6.992,6.944,0.002
"Aug 27, 2024",6.951,6.951,6.951,6.951,-0.001
"Aug 26, 2024",6.958,6.958,6.958,6.958,0.0007
"Aug 23, 2024",6.953,6.953,6.953,6.953,-0.002
"Aug 22, 2024",6.967,6.967,6.967,6.967,-0.0004
"Aug 21, 2024",6.97,6.979,6.979,6.97,-0.0014
"Aug 20, 2024",6.98,6.985,6.985,6.969,-0.0003
"Aug 19, 2024",6.982,6.982,6.982,6.982,0
"Aug 16, 2024",6.982,6.982,6.982,6.982,0.0017
"Aug 14, 2024",6.97,6.97,6.97,6.97,-0.0026
"Aug 13, 2024",6.988,6.988,6.988,6.988,0.0006
"Aug 12, 2024",6.984,6.984,6.984,6.984,-0.0004
"Aug 09, 2024",6.987,6.987,6.987,6.987,0.0016
"Aug 08, 2024",6.976,6.976,6.976,6.976,-0.0014
"Aug 07, 2024",6.986,6.986,6.986,6.986,-0.0013
"Aug 06, 2024",6.995,6.995,6.995,6.995,0.0009
"Aug 05, 2024",6.989,6.989,6.989,6.989,-0.006
"Aug 02, 2024",7.031,7.031,7.031,7.031,0.0016
"Aug 01, 2024",7.02,7.02,7.02,7.02,0.0006
"Jul 31, 2024",7.016,7.016,7.016,7.016,-0.0006
"Jul 30, 2024",7.02,7.02,7.02,7.02,0.0014
"Jul 29, 2024",7.01,7.01,7.01,7.01,-0.0007
"Jul 26, 2024",7.015,7.015,7.015,7.015,-0.0011
"Jul 25, 2024",7.023,7.023,7.023,7.023,-0.0024
"Jul 24, 2024",7.04,7.04,7.04,7.04,-0.0006
"Jul 23, 2024",7.044,7.044,7.044,7.044,-0.0006
"Jul 22, 2024",7.048,7.048,7.048,7.048,0.0031
"Jul 19, 2024",7.026,7.026,7.026,7.026,-0.0013
"Jul 18, 2024",7.035,7.035,7.035,7.035,-0.0013
"Jul 16, 2024",7.044,7.044,7.044,7.044,0.0009
"Jul 15, 2024",7.038,7.038,7.038,7.038,0
"Jul 12, 2024",7.038,7.038,7.038,7.038,0.0003
"Jul 11, 2024",7.036,7.036,7.036,7.036,-0.0007
"Jul 10, 2024",7.041,7.041,7.041,7.041,-0.0023
"Jul 09, 2024",7.057,7.057,7.057,7.057,0.0003
"Jul 08, 2024",7.055,7.055,7.055,7.055,-0.0004
"Jul 05, 2024",7.058,7.058,7.058,7.058,-0.0006
"Jul 04, 2024",7.062,7.101,7.101,7.062,0.0006
"Jul 03, 2024",7.058,7.058,7.058,7.058,-0.0008
"Jul 02, 2024",7.064,7.064,7.064,7.064,0.0013
"Jul 01, 2024",7.055,7.055,7.055,7.055,-0.0024
"Jun 28, 2024",7.072,7.072,7.072,7.072,0.0017
"Jun 27, 2024",7.06,7.06,7.06,7.06,0.0017
"Jun 26, 2024",7.048,7.048,7.048,7.048,0.0013
"Jun 25, 2024",7.039,7.039,7.039,7.039,0.0006
"Jun 24, 2024",7.035,7.067,7.067,7.035,-0.0007
"Jun 21, 2024",7.04,7.04,7.04,7.04,-0.0016
"Jun 20, 2024",7.051,7.051,7.051,7.051,-0.0017
"Jun 19, 2024",7.063,7.063,7.063,7.063,-0.002
"Jun 18, 2024",7.077,7.1,7.1,7.077,-0.0003
"Jun 14, 2024",7.079,7.079,7.079,7.079,-0.0006
"Jun 13, 2024",7.083,7.083,7.083,7.083,-0.0034
"Jun 12, 2024",7.107,7.109,7.109,7.105,-0.0008
"Jun 11, 2024",7.113,7.113,7.113,7.113,-0.0006
"Jun 10, 2024",7.117,7.147,7.147,7.117,0.0027
"Jun 07, 2024",7.098,7.142,7.142,7.098,-0.0003
"Jun 06, 2024",7.1,7.133,7.133,7.1,-0.0057
"Jun 05, 2024",7.141,7.156,7.156,7.141,0.001
"Jun 04, 2024",7.134,7.134,7.134,7.134,0.0089
"Jun 03, 2024",7.071,7.105,7.105,7.071,-0.0052
"May 31, 2024",7.108,7.108,7.108,7.108,0.0003
"May 30, 2024",7.106,7.141,7.141,7.106,0.001
"May 29, 2024",7.099,7.169,7.169,7.099,-0.0003
"May 28, 2024",7.101,7.124,7.124,7.101,0.0001
"May 27, 2024",7.1,7.1,7.1,7.1,-0.0029
"May 24, 2024",7.121,7.121,7.121,7.121,-0.0032
"May 22, 2024",7.144,7.144,7.144,7.144,-0.0017
"May 21, 2024",7.156,7.156,7.156,7.156,-0.0018
"May 17, 2024",7.169,7.169,7.169,7.169,0.0065
"May 16, 2024",7.123,7.123,7.123,7.123,-0.0017
"May 15, 2024",7.135,7.135,7.135,7.135,-0.001
"May 14, 2024",7.142,7.142,7.142,7.142,-0.0033
"May 13, 2024",7.166,7.166,7.166,7.166,-0.0017
"May 10, 2024",7.178,7.178,7.178,7.178,-0.0044
"May 09, 2024",7.21,7.21,7.21,7.21,0.0032
"May 08, 2024",7.187,7.187,7.187,7.187,-0.0014
"May 07, 2024",7.197,7.197,7.197,7.197,0
"May 06, 2024",7.197,7.197,7.197,7.197,-0.0051
"May 03, 2024",7.234,7.234,7.234,7.234,-0.003
"May 02, 2024",7.256,7.256,7.256,7.256,-0.0019
"Apr 30, 2024",7.27,7.27,7.27,7.27,-0.0005
"Apr 29, 2024",7.274,7.274,7.274,7.274,-0.0005
"Apr 26, 2024",7.278,7.278,7.278,7.278,0.0012
"Apr 25, 2024",7.269,7.269,7.269,7.269,0.0001
"Apr 24, 2024",7.268,7.268,7.268,7.268,0.0014
"Apr 23, 2024",7.258,7.258,7.258,7.258,0.0015
"Apr 22, 2024",7.247,7.247,7.247,7.247,-0.0021
"Apr 19, 2024",7.262,7.262,7.262,7.262,0.0026
"Apr 18, 2024",7.243,7.243,7.243,7.243,-0.0026
"Apr 16, 2024",7.262,7.262,7.262,7.262,0.0043
"Apr 15, 2024",7.231,7.231,7.231,7.231,-0.0018
"Apr 12, 2024",7.244,7.244,7.244,7.244,0.0133
"Apr 10, 2024",7.149,7.149,7.149,7.149,-0.0033
"Apr 08, 2024",7.173,7.173,7.173,7.173,0.0006
"Apr 05, 2024",7.169,7.169,7.169,7.169,0.0027
"Apr 04, 2024",7.15,7.15,7.15,7.15,-0.0003
"Apr 03, 2024",7.152,7.152,7.152,7.152,-0.001
"Apr 02, 2024",7.159,7.159,7.159,7.159,0.008
"Mar 28, 2024",7.102,7.102,7.102,7.102,-0.0077
"Mar 27, 2024",7.157,7.157,7.157,7.157,-0.0014
"Mar 26, 2024",7.167,7.167,7.167,7.167,0.0052
"Mar 22, 2024",7.13,7.13,7.13,7.13,-0.0014
"Mar 21, 2024",7.14,7.171,7.171,7.14,0.0013
"Mar 20, 2024",7.131,7.175,7.175,7.131,0.0001
"Mar 19, 2024",7.13,7.13,7.13,7.13,0.0004
"Mar 18, 2024",7.127,7.127,7.127,7.127,0
"Mar 15, 2024",7.127,7.127,7.127,7.127,0.0007
"Mar 14, 2024",7.122,7.122,7.122,7.122,0.0062
"Mar 13, 2024",7.078,7.078,7.078,7.078,-0.0023
"Mar 12, 2024",7.094,7.094,7.094,7.094,0.0011
"Mar 11, 2024",7.086,7.086,7.086,7.086,-0.0041
"Mar 07, 2024",7.115,7.115,7.115,7.115,-0.0007
"Mar 06, 2024",7.12,7.12,7.12,7.12,-0.0001
"Mar 05, 2024",7.121,7.121,7.121,7.121,-0.0006
"Mar 04, 2024",7.125,7.125,7.125,7.125,0.0018
"Mar 01, 2024",7.112,7.112,7.112,7.112,-0.0035
"Feb 29, 2024",7.137,7.137,7.137,7.137,-0.0001
"Feb 28, 2024",7.138,7.138,7.138,7.138,-0.0006
"Feb 27, 2024",7.142,7.142,7.142,7.142,0.0008
"Feb 26, 2024",7.136,7.136,7.136,7.136,-0.0021
"Feb 23, 2024",7.151,7.151,7.151,7.151,0.0034
"Feb 22, 2024",7.127,7.127,7.127,7.127,0
"Feb 21, 2024",7.127,7.127,7.127,7.127,0.0006
"Feb 20, 2024",7.123,7.123,7.123,7.123,-0.0014
"Feb 16, 2024",7.133,7.133,7.133,7.133,0.0011
"Feb 15, 2024",7.125,7.125,7.125,7.125,-0.0022
"Feb 14, 2024",7.141,7.141,7.141,7.141,0.0014
"Feb 13, 2024",7.131,7.131,7.131,7.131,0.0006
"Feb 12, 2024",7.127,7.127,7.127,7.127,-0.0001
"Feb 09, 2024",7.128,7.128,7.128,7.128,0.0032
"Feb 08, 2024",7.105,7.105,7.105,7.105,-0.0041
"Feb 07, 2024",7.134,7.134,7.134,7.134,-0.0018
"Feb 06, 2024",7.147,7.147,7.147,7.147,-0.0011
"Feb 05, 2024",7.155,7.155,7.155,7.155,0.0015
"Feb 02, 2024",7.144,7.144,7.144,7.144,-0.0082
"Feb 01, 2024",7.203,7.203,7.203,7.203,-0.0074
"Jan 31, 2024",7.257,7.257,7.257,7.257,0.0011
"Jan 30, 2024",7.249,7.249,7.249,7.249,-0.0021
"Jan 29, 2024",7.264,7.264,7.264,7.264,-0.0049
"Jan 25, 2024",7.3,7.3,7.3,7.3,-0.0011
"Jan 24, 2024",7.308,7.308,7.308,7.308,-0.0034
"Jan 23, 2024",7.333,7.333,7.333,7.333,-0.0033
"Jan 19, 2024",7.357,7.357,7.357,7.357,0.0059
"Jan 18, 2024",7.314,7.314,7.314,7.314,0.0004
"Jan 17, 2024",7.311,7.311,7.311,7.311,0.0022
"Jan 16, 2024",7.295,7.295,7.295,7.295,-0.0029
"Jan 15, 2024",7.316,7.316,7.316,7.316,-0.0046
"Jan 12, 2024",7.35,7.353,7.353,7.35,0.0016
"Jan 11, 2024",7.338,7.335,7.338,7.325,-0.0041
"Jan 10, 2024",7.368,7.368,7.368,7.368,-0.0037
"Jan 09, 2024",7.395,7.349,7.395,7.349,-0.0023
"Jan 08, 2024",7.412,7.412,7.412,7.412,-0.0044
"Jan 05, 2024",7.445,7.445,7.445,7.445,0.0042
"Jan 04, 2024",7.414,7.414,7.414,7.414,0.0037
"Jan 03, 2024",7.387,7.387,7.387,7.387,-0.0031
"Jan 02, 2024",7.41,7.41,7.41,7.41,0.0023
"Jan 01, 2024",7.393,7.393,7.393,7.393,0.0038
"Dec 29, 2023",7.365,7.365,7.365,7.365,-0.003
"Dec 28, 2023",7.387,7.387,7.387,7.387,0.0018
"Dec 27, 2023",7.374,7.374,7.374,7.374,-0.0008
"Dec 26, 2023",7.38,7.38,7.38,7.38,-0.0003
"Dec 22, 2023",7.382,7.382,7.382,7.382,0.0005
"Dec 21, 2023",7.378,7.378,7.378,7.378,0.0018
"Dec 20, 2023",7.365,7.365,7.365,7.365,0.0063
"Dec 19, 2023",7.319,7.319,7.319,7.319,-0.0003
"Dec 18, 2023",7.321,7.321,7.321,7.321,0.0008
"Dec 15, 2023",7.315,7.315,7.315,7.315,-0.0038
"Dec 14, 2023",7.343,7.343,7.343,7.343,-0.0057
"Dec 13, 2023",7.385,7.385,7.385,7.385,-0.0043
"Dec 12, 2023",7.417,7.417,7.417,7.417,0.0001
"Dec 11, 2023",7.416,7.416,7.416,7.416,0.0022
"Dec 08, 2023",7.4,7.4,7.4,7.4,0.0024
"Dec 07, 2023",7.382,7.382,7.382,7.382,-0.0019
"Dec 06, 2023",7.396,7.396,7.396,7.396,-0.002
"Dec 05, 2023",7.411,7.411,7.411,7.411,-0.0015
"Dec 04, 2023",7.422,7.424,7.429,7.422,-0.0051
"Dec 01, 2023",7.46,7.46,7.46,7.46,0.005
"Nov 30, 2023",7.423,7.423,7.423,7.423,0.002
"Nov 29, 2023",7.408,7.408,7.408,7.408,-0.0003
"Nov 28, 2023",7.41,7.41,7.41,7.41,-0.0001
"Nov 24, 2023",7.411,7.457,7.457,7.411,0.0037
"Nov 23, 2023",7.384,7.424,7.424,7.384,0.0007
"Nov 22, 2023",7.379,7.379,7.379,7.379,-0.0009
"Nov 21, 2023",7.386,7.386,7.386,7.386,-0.0008
"Nov 20, 2023",7.392,7.392,7.392,7.392,0.0031
"Nov 17, 2023",7.369,7.392,7.392,7.369,-0.0026
"Nov 16, 2023",7.388,7.388,7.388,7.388,0.0001
"Nov 15, 2023",7.387,7.387,7.387,7.387,-0.009
"Nov 13, 2023",7.454,7.454,7.454,7.454,0
"Nov 10, 2023",7.454,7.454,7.454,7.454,0.004
"Nov 09, 2023",7.424,7.424,7.424,7.424,-0.0008
"Nov 08, 2023",7.43,7.43,7.43,7.43,0
"Nov 07, 2023",7.43,7.43,7.43,7.43,-0.0013
"Nov 06, 2023",7.44,7.458,7.458,7.44,-0.0008
"Nov 03, 2023",7.446,7.476,7.476,7.446,-0.0031
"Nov 02, 2023",7.469,7.479,7.479,7.467,-0.0028
"Nov 01, 2023",7.49,7.519,7.519,7.49,-0.0004
"Oct 31, 2023",7.493,7.5,7.5,7.493,0.0005
"Oct 30, 2023",7.489,7.489,7.489,7.489,0
"Oct 27, 2023",7.489,7.509,7.509,7.489,-0.0019
"Oct 26, 2023",7.503,7.523,7.523,7.503,0.0048
"Oct 25, 2023",7.467,7.505,7.505,7.467,-0.0031
"Oct 23, 2023",7.49,7.533,7.533,7.49,0.0005
"Oct 20, 2023",7.486,7.524,7.524,7.486,-0.0025
"Oct 19, 2023",7.505,7.519,7.519,7.505,0.0015
"Oct 18, 2023",7.494,7.519,7.519,7.494,0.0029
"Oct 17, 2023",7.472,7.491,7.496,7.472,-0.0021
"Oct 16, 2023",7.488,7.491,7.496,7.486,0.0013
"Oct 13, 2023",7.478,7.505,7.515,7.478,0.0017
"Oct 12, 2023",7.465,7.465,7.465,7.465,0.0016
"Oct 11, 2023",7.453,7.453,7.453,7.453,-0.0033
"Oct 10, 2023",7.478,7.478,7.478,7.478,-0.0036
"Oct 09, 2023",7.505,7.505,7.505,7.505,0.0047
"Oct 06, 2023",7.47,7.47,7.47,7.47,0.0134
"Oct 05, 2023",7.371,7.371,7.371,7.371,0
"Oct 04, 2023",7.371,7.422,7.422,7.371,0.0012
"Oct 03, 2023",7.362,7.404,7.404,7.362,0.0007
"Sep 29, 2023",7.357,7.357,7.357,7.357,0.0022
"Sep 28, 2023",7.341,7.321,7.341,7.321,0.0064
"Sep 27, 2023",7.294,7.294,7.294,7.294,0
"Sep 26, 2023",7.294,7.294,7.294,7.294,0.0039
"Sep 25, 2023",7.266,7.266,7.266,7.266,0.0011
"Sep 22, 2023",7.258,7.258,7.258,7.258,0.0004
"Sep 21, 2023",7.255,7.255,7.255,7.255,-0.0027
"Sep 20, 2023",7.275,7.275,7.275,7.275,-0.001
"Sep 18, 2023",7.282,7.346,7.346,7.282,0.0022
"Sep 15, 2023",7.266,7.295,7.295,7.266,0.0032
"Sep 14, 2023",7.243,7.243,7.243,7.243,-0.0032
"Sep 13, 2023",7.266,7.34,7.34,7.266,-0.0032
"Sep 12, 2023",7.289,7.354,7.354,7.289,-0.001
"Sep 11, 2023",7.296,7.327,7.327,7.296,0.0039
"Sep 08, 2023",7.268,7.268,7.268,7.268,0.0029
"Sep 07, 2023",7.247,7.264,7.28,7.247,-0.0036
"Sep 06, 2023",7.273,7.273,7.273,7.273,0.0006
"Sep 05, 2023",7.269,7.305,7.305,7.269,-0.0021
"Sep 04, 2023",7.284,7.294,7.294,7.284,0.0048
"Sep 01, 2023",7.249,7.285,7.285,7.249,-0.0018
"Aug 31, 2023",7.262,7.28,7.28,7.262,-0.0047
"Aug 30, 2023",7.296,7.296,7.296,7.296,0.0008
"Aug 29, 2023",7.29,7.29,7.29,7.29,-0.0021
"Aug 28, 2023",7.305,7.305,7.305,7.305,0.0019
"Aug 25, 2023",7.291,7.291,7.291,7.291,-0.0001
"Aug 24, 2023",7.292,7.292,7.292,7.292,-0.0023
"Aug 23, 2023",7.309,7.309,7.309,7.309,-0.0026
"Aug 22, 2023",7.328,7.328,7.328,7.328,-0.002
"Aug 21, 2023",7.343,7.343,7.343,7.343,-0.0039
"Aug 18, 2023",7.372,7.372,7.372,7.372,-0.002
"Aug 17, 2023",7.387,7.387,7.387,7.387,0.0068
"Aug 14, 2023",7.337,7.337,7.337,7.337,0.0014
"Aug 11, 2023",7.327,7.327,7.327,7.327,0.0033
"Aug 10, 2023",7.303,7.303,7.303,7.303,-0.0016
"Aug 09, 2023",7.315,7.315,7.315,7.315,-0.0012
"Aug 08, 2023",7.324,7.324,7.324,7.324,-0.0015
"Aug 07, 2023",7.335,7.335,7.335,7.335,-0.0011
"Aug 04, 2023",7.343,7.343,7.343,7.343,0.0015
"Aug 03, 2023",7.332,7.332,7.332,7.332,0.0048
"Aug 02, 2023",7.297,7.297,7.297,7.297,0.0003
"Aug 01, 2023",7.295,7.295,7.295,7.295,-0.0015
"Jul 31, 2023",7.306,7.306,7.306,7.306,0.0005
"Jul 28, 2023",7.302,7.302,7.302,7.302,0.0065
"Jul 27, 2023",7.255,7.255,7.255,7.255,0.0011
"Jul 26, 2023",7.247,7.24,7.249,7.239,0.0017
"Jul 25, 2023",7.235,7.235,7.235,7.235,0.0029
"Jul 24, 2023",7.214,7.214,7.214,7.214,-0.001
"Jul 21, 2023",7.221,7.221,7.221,7.221,-0.0007
"Jul 20, 2023",7.226,7.226,7.226,7.226,0.0007
"Jul 19, 2023",7.221,7.221,7.221,7.221,0.0007
"Jul 18, 2023",7.216,7.216,7.216,7.216,0.0038
"Jul 17, 2023",7.189,7.189,7.189,7.189,-0.0017
"Jul 14, 2023",7.201,7.201,7.201,7.201,0.0015
"Jul 13, 2023",7.19,7.261,7.261,7.19,-0.0057
"Jul 12, 2023",7.231,7.231,7.231,7.231,0.0011
"Jul 11, 2023",7.223,7.223,7.223,7.223,-0.0063
"Jul 10, 2023",7.269,7.327,7.327,7.269,0.0004
"Jul 07, 2023",7.266,7.327,7.327,7.266,0.0015
"Jul 06, 2023",7.255,7.255,7.255,7.255,0.0007
"Jul 05, 2023",7.25,7.25,7.25,7.25,-0.0011
